key_										count_		count_wiki	count_multi	count_semi	count_single	
additional_fhrs:id								1		0		0		1		0		
addname										7		0		0		0		1		
addr										74		0		0		0		59		
addr.city									24		0		0		0		24		
addr.postcode									24		0		0		0		21		
addr.source:city								274		0		0		0		2		
addr.source:country								1		0		0		0		1		
addr.source:housenumber								145		0		0		0		1		
addr.source:interpolation							7		0		0		0		1		
addr.source:street								79		0		0		0		1		
addr.street									24		0		0		0		22		
addr1:city									7		0		0		0		2		
addr1:housenumber								24		0		0		0		22		
addr1:postcode									7		0		0		0		2		
addr1:state									1		0		0		0		1		
addr1:street									25		0		0		0		12		
addr2										3		0		0		0		2		
addr2:city									409		0		0		0		19		
addr2:conscriptionnumber							27		0		0		0		27		
addr2:country									380		0		0		0		2		
addr2:hamlet									414		0		0		0		6		
addr2:housename									38		0		0		0		38		
addr2:housenumber								13072		0		0		0		1127		
addr2:housenumber2								81		0		0		0		43		
addr2:housenumber3								13		0		0		0		3		
addr2:housenumber4								6		0		0		0		2		
addr2:interpolation								1		0		0		0		1		
addr2:note									4		0		0		0		2		
addr2:place									39		0		0		0		6		
addr2:postcode									402		0		0		0		33		
addr2:state									1		0		0		0		1		
addr2:street									13115		0		0		0		3349		
addr2:suburb									4		0		0		0		2		
addr2:unit									13		0		0		0		9		
addr3										2		0		0		0		1		
addr3:city									6		0		0		0		1		
addr3:country									6		0		0		0		1		
addr3:housename									4		0		0		0		4		
addr3:housenumber								571		0		0		0		90		
addr3:housenumber2								4		0		0		0		3		
addr3:housenumber3								1		0		0		0		1		
addr3:housenumber4								1		0		0		0		1		
addr3:postcode									6		0		0		0		3		
addr3:street									563		0		0		0		75		
addr4:housenumber								200		0		0		0		37		
addr4:housenumber2								2		0		0		0		1		
addr4:street									200		0		0		0		12		
addr5:housenumber								17		0		0		0		2		
addr5:street									17		0		0		0		2		
addr:										13		0		0		0		13		
addr: barangay									1		0		0		0		1		
addr:1										1		0		0		0		1		
addr:10:housenumber								1		0		0		0		1		
addr:1884									1		0		0		0		1		
addr:1888									1		0		0		0		1		
addr:1889									1		0		0		0		1		
addr:1914									1		0		0		0		1		
addr:1916									1		0		0		1		0		
addr:1930									2		0		0		0		2		
addr:1:city									1		0		0		0		1		
addr:1:housenumber								209		0		0		0		191		
addr:1:postcode									3		0		0		0		3		
addr:1:state									1		0		0		0		1		
addr:1:street									25		0		0		0		20		
addr:2:hamlet									1		0		0		0		1		
addr:2:housenumber								98		0		0		0		88		
addr:2:name									1		0		0		0		1		
addr:2:postcode									3		0		0		0		3		
addr:2:street									18		0		0		0		15		
addr:3:housenumber								43		0		0		0		40		
addr:4:housenumber								28		0		0		0		26		
addr:5:housenumber								24		0		0		0		22		
addr:6:housenumber								20		0		0		0		18		
addr:7:housenumber								11		0		0		0		9		
addr:8:housenumber								1		0		0		0		1		
addr:9:housenumber								1		0		0		0		1		
addr:accessvia									3		0		0		0		3		
addr:all									20		0		0		0		20		
addr:alley									10		0		0		0		6		
addr:allotments									9		0		0		0		1		
addr:alternate									1		0		0		0		1		
addr:alternatenumber								155		0		0		0		121		
addr:alternative								7		0		0		0		6		
addr:alt_city									19		0		0		0		2		
addr:alt_housename								4		0		0		0		4		
addr:alt_housenumber								17		0		0		0		17		
addr:alt_postcode								1		0		0		0		1		
addr:alt_street									239		0		0		0		22		
addr:apartment									21		0		0		0		8		
addr:apartments									16		0		0		0		15		
addr:app									2		0		0		0		2		
addr:appartments								1		0		0		0		1		
addr:approximate								46		0		0		0		2		
addr:area									5		0		0		0		4		
addr:areatype									1		0		0		0		1		
addr:banchi									11		0		0		0		1		
addr:barangay									4832		0		0		0		151		
addr:barargay									1		0		0		0		1		
addr:bardiya									2		0		0		0		1		
addr:base									2		0		0		0		2		
addr:block									146245		0		0		0		544		
addr:block:ar									1		0		0		0		1		
addr:block:en									137426		0		0		0		21		
addr:block_number								54878		0		0		0		2829		
addr:block_number:en								41		0		0		0		32		
addr:block_number:ja								2		0		0		0		1		
addr:borough									243		0		0		0		86		
addr:brgy									94		0		0		0		8		
addr:brngy									29		0		0		0		1		
addr:bti									1		0		0		0		1		
addr:building									108		0		0		0		74		
addr:building:en								12		0		0		0		10		
addr:building:wikidata								1		0		0		0		1		
addr:building:zh								11		0		0		0		9		
addr:buildingname								9		0		0		0		9		
addr:buildingnumber								31		0		0		0		31		
addr:building_number								3		0		0		0		3		
addr:built									3		0		0		0		2		
addr:business									1		0		0		0		1		
addr:businessname:1								1		0		0		0		1		
addr:businessname:10								1		0		0		0		1		
addr:businessname:11								1		0		0		0		1		
addr:businessname:12								1		0		0		0		1		
addr:businessname:13								1		0		0		0		1		
addr:businessname:15								1		0		0		0		1		
addr:businessname:16								1		0		0		0		1		
addr:businessname:17								1		0		0		0		1		
addr:businessname:19								1		0		0		0		1		
addr:businessname:2								1		0		0		0		1		
addr:businessname:20								1		0		0		0		1		
addr:businessname:2_1								1		0		0		0		1		
addr:businessname:3								1		0		0		0		1		
addr:businessname:4								1		0		0		0		1		
addr:businessname:5								1		0		0		0		1		
addr:businessname:6								1		0		0		0		1		
addr:businessname:7								1		0		0		0		1		
addr:businessname:8								1		0		0		0		1		
addr:businessname:9								1		0		0		0		1		
addr:cadastre									2		0		0		0		2		
addr:checked									2977		0		0		0		1		
addr:city									40845284	0		1		85		179213		
addr:city:ar									19498		0		0		0		609		
addr:city:arc									32		0		0		0		2		
addr:city:ast									1		0		0		0		1		
addr:city:azb									1		0		0		0		1		
addr:city:be									7		0		0		0		2		
addr:city:ber									1127		0		0		0		1		
addr:city:ca									71		0		0		0		2		
addr:city:ckb									1		0		0		0		1		
addr:city:cy									39		0		0		0		18		
addr:city:de									8462		0		0		0		148		
addr:city:el									5		0		0		0		2		
addr:city:en									157150		0		0		0		250		
addr:city:es									107		0		0		0		7		
addr:city:eu									2		0		0		0		1		
addr:city:fa									85		0		0		0		7		
addr:city:fi									8		0		0		0		3		
addr:city:fr									4299		0		0		0		6		
addr:city:fur									1		0		0		0		1		
addr:city:ga									62		0		0		0		8		
addr:city:he									11		0		0		0		3		
addr:city:hsb									79		0		0		0		2		
addr:city:hu									3		0		0		0		1		
addr:city:hzh									1		0		0		0		1		
addr:city:it									8493		0		0		0		158		
addr:city:ja									7		0		0		0		4		
addr:city:ja-latn								2		0		0		0		1		
addr:city:ja_kana								6		0		0		0		1		
addr:city:ko-latn								3		0		0		0		1		
addr:city:ks									755		0		0		0		2		
addr:city:left									2		0		0		0		1		
addr:city:lld									151		0		0		0		13		
addr:city:mhn									14		0		0		0		1		
addr:city:nl									3163		0		0		0		2		
addr:city:oc									1		0		0		0		1		
addr:city:pl									3		0		0		0		2		
addr:city:pnb									815		0		0		0		5		
addr:city:ps									866		0		0		0		6		
addr:city:pt									1		0		0		0		1		
addr:city:right									2		0		0		0		1		
addr:city:rm									1		0		0		0		1		
addr:city:rs									1		0		0		0		1		
addr:city:ru									839		0		0		0		4		
addr:city:sc									15		0		0		0		9		
addr:city:sd									806		0		0		0		3		
addr:city:simc									1961019		0		0		0		24670		
addr:city:sl									2		0		0		0		2		
addr:city:source								1		0		0		0		1		
addr:city:sr-latn								21		0		0		0		1		
addr:city:sv									46		0		0		0		7		
addr:city:syc									32		0		0		0		2		
addr:city:ta									5		0		0		0		4		
addr:city:ti									7		0		0		0		4		
addr:city:ur									903		0		0		0		10		
addr:city:uz									8		0		0		0		1		
addr:city:uz-cyr								1		0		0		0		1		
addr:city:wikidata								15		0		0		0		4		
addr:city:zh									965		0		0		0		22		
addr:citydhaka									1		0		0		0		1		
addr:city_1									141		0		0		0		78		
addr:city_2									4		0		0		0		4		
addr:city_ansp									1		0		0		0		1		
addr:city_block									18		0		0		0		13		
addr:city_block:en								6		0		0		0		6		
addr:city_block:ja								2		0		0		0		2		
addr:city_block:loc_ref								3		0		0		0		3		
addr:city_block:ref								8		0		0		0		7		
addr:city_block:zh								6		0		0		0		6		
addr:city_parent								2		0		0		0		1		
addr:city_verm									1		0		0		0		1		
addr:colony									1		0		0		0		1		
addr:comm									1		0		0		0		1		
addr:commune									1		0		0		0		1		
addr:community									30163		0		0		1		107		
addr:complete									2		0		0		0		2		
addr:complex									1		0		0		0		1		
addr:compound									1		0		0		0		1		
addr:conscriptionnumber								863359		0		13		10		14782		
addr:conscriptionnumber_old							6		0		0		0		6		
addr:contact									848		0		0		0		5		
addr:corner									1		0		0		0		1		
addr:country									17240638	1		0		0		209		
addr:country:en									1		0		0		0		1		
addr:country:jp									1		0		0		0		1		
addr:country:ru									827		0		0		0		1		
addr:country:source								1		0		0		0		1		
addr:country:ta									1		0		0		0		1		
addr:country:zh									827		0		0		0		1		
addr:country_code								44		0		0		0		1		
addr:country_national_code							16		0		0		0		2		
addr:county									133188		0		0		0		1194		
addr:county:ga									4		0		0		0		1		
addr:cross_street								13		0		0		0		6		
addr:department									5197		0		0		0		1		
addr:dependent_street								3		0		0		0		1		
addr:description								22		0		0		0		22		
addr:description:am								13		0		0		0		13		
addr:description:ar								3		0		0		0		3		
addr:dhaka									1		0		0		0		1		
addr:direction									180		0		0		0		8		
addr:dist									2		0		0		0		2		
addr:distance									1		0		0		0		1		
addr:district									458306		0		0		3		6992		
addr:district2									1		0		0		0		1		
addr:district:en								997		0		0		0		115		
addr:district:name								8		0		0		0		2		
addr:district:ru								3		0		0		0		3		
addr:district:ta								5		0		0		0		1		
addr:district:th								353		0		0		0		4		
addr:district:uk								2		0		0		0		2		
addr:district:zh								1		0		0		0		1		
addr:district_1									1		0		0		0		1		
addr:division									33749		0		0		0		9		
addr:door									196		0		0		0		97		
addr:dx										1		0		0		0		1		
addr:east_west									12		0		0		0		2		
addr:entrance									221		0		0		0		16		
addr:erf									128		0		0		0		120		
addr:even									18		0		0		4		0		
addr:factory									2		0		0		0		2		
addr:fixme									1		0		0		1		0		
addr:flat									23		0		0		0		22		
addr:flatnumber									146		0		0		4		71		
addr:flatnumber:interpolation							1		0		0		0		1		
addr:flats									28884		0		0		2395		2471		
addr:flats:1									22		0		0		16		3		
addr:flats:2									15		0		0		7		7		
addr:flats:label								2		0		0		0		1		
addr:floor									4109		0		0		18		67		
addr:floor_1									1		0		0		0		1		
addr:floor_2									1		0		0		0		1		
addr:fokontany									9		0		0		0		5		
addr:full									304553		0		3		70		247445		
addr:full2									1		0		0		0		1		
addr:full:en									77		0		0		0		74		
addr:full:ja									25		0		0		0		23		
addr:full:ru									1		0		0		0		1		
addr:full:sr									1		0		0		0		1		
addr:full:uz-cyr								1		0		0		0		1		
addr:full:zh									10		0		0		0		9		
addr:full_1									3		0		0		0		3		
addr:garagenumber								25		0		0		0		25		
addr:geometry									32		0		0		0		2		
addr:godawari-11								1		0		0		0		1		
addr:governorate								158		0		0		0		22		
addr:grid									350		0		0		0		36		
addr:hamlet									75065		0		0		2		6938		
addr:hamlet:de									1332		0		0		0		81		
addr:hamlet:en									355		0		0		0		3		
addr:hamlet:fur									1		0		0		0		1		
addr:hamlet:it									1329		0		0		0		82		
addr:hamlet:lld									112		0		0		0		8		
addr:hamlet:th									351		0		0		0		1		
addr:historic									72		0		0		11		60		
addr:historic:1898								1		0		0		0		1		
addr:historic:1901								1		0		0		1		0		
addr:historic:1929								1		0		0		0		1		
addr:historic:1930								1		0		0		0		1		
addr:historicdistrict								16		0		0		0		1		
addr:hn										4		0		0		0		4		
addr:holdingnumber								1		0		0		0		1		
addr:house									5191		0		0		0		222		
addr:housecode									27		0		0		0		27		
addr:houselotnumber								1		0		0		0		1		
addr:housename									678170		0		5		103		232650		
addr:housename1									1		0		0		0		1		
addr:housename2									8		0		0		0		8		
addr:housename:2								4		0		0		0		4		
addr:housename:3								1		0		0		0		1		
addr:housename:alt								4		0		0		0		4		
addr:housename:ar								122		0		0		0		109		
addr:housename:br								1		0		0		0		1		
addr:housename:cs								1		0		0		0		1		
addr:housename:cy								8		0		0		0		8		
addr:housename:de								10		0		0		0		10		
addr:housename:en								1912		0		0		0		487		
addr:housename:fi								1		0		0		0		1		
addr:housename:fr								9		0		0		0		5		
addr:housename:ga								16		0		0		0		6		
addr:housename:gd								2		0		0		0		2		
addr:housename:he								1		0		0		0		1		
addr:housename:hi								4		0		0		0		4		
addr:housename:hy								3		0		0		0		3		
addr:housename:it								1		0		0		0		1		
addr:housename:ja								62		0		0		0		28		
addr:housename:ja-hira								8		0		0		0		3		
addr:housename:ja-hrkt								2		0		0		0		1		
addr:housename:ja-jpan								17		0		0		0		4		
addr:housename:ja-latn								11		0		0		0		4		
addr:housename:mr								1		0		0		0		1		
addr:housename:ms								2		0		0		0		2		
addr:housename:note								2		0		0		0		2		
addr:housename:old								1		0		0		0		1		
addr:housename:ru								3		0		0		0		3		
addr:housename:sl								1		0		0		0		1		
addr:housename:source								15		0		0		0		1		
addr:housename:sr								9		0		0		0		9		
addr:housename:sr-latn								9		0		0		0		9		
addr:housename:sv								2		0		0		0		2		
addr:housename:th								1		0		0		0		1		
addr:housename:wikidata								11		0		0		0		4		
addr:housename:zh								1781		0		0		0		433		
addr:housename_1								13		0		0		0		13		
addr:housename_2								1		0		0		0		1		
addr:housenumber								54582834	0		32		37134		521505		
addr:housenumber-not-quite-visible						4		0		0		0		1		
addr:housenumber1								37		0		0		0		24		
addr:housenumber10								8		0		0		0		7		
addr:housenumber11								8		0		0		0		7		
addr:housenumber12								5		0		0		0		5		
addr:housenumber13								4		0		0		0		4		
addr:housenumber14								4		0		0		0		4		
addr:housenumber15								3		0		0		0		3		
addr:housenumber16								2		0		0		0		2		
addr:housenumber17								1		0		0		0		1		
addr:housenumber18								1		0		0		0		1		
